MATCH_ID,date,home_team,away_team,home_goals,away_goals,tournament,city,country,neutral,stadium,elo_diff,home_xg,away_xg,home_shots_on,away_shots_on,home_shots_off,away_shots_off,home_possession,away_possession,home_yellow,away_yellow,home_red,away_red,home_corners,away_corners,home_goals_2h,away_goals_2h,home_goals_u15,away_goals_u15
20240106_UAE_OMA,2024-01-06,UAE,OMA,0.0,1.0,Friendly,Abu Dhabi,United Arab Emirates,False,,16.19044317619955,1.02,1.22,2,2,4,6,50.8,49.2,0,0,0,0,5,4,,,,
20240107_EGY_TAN,2024-01-07,EGY,TAN,2.0,0.0,Friendly,Cairo,Egypt,False,,272.10867067148206,0.62,0.53,4,2,10,6,55.7,44.3,0,2,0,1,3,4,,,,
20240107_UZB_PLE,2024-01-07,UZB,PLE,1.0,0.0,Friendly,Doha,Qatar,True,,211.92713253496117,0.72,0.98,2,2,4,3,54.9,45.1,0,1,0,0,9,2,,,,
20240108_BOT_MOZ,2024-01-08,BOT,MOZ,1.0,1.0,Friendly,Johannesburg,South Africa,True,,-21.399725200027888,1.43,1.18,4,5,11,10,44.7,55.3,0,1,0,0,6,5,,,,
20240108_GHA_NAM,2024-01-08,GHA,NAM,0.0,0.0,Friendly,Kumasi,Ghana,False,,100.97631933406069,0.75,0.46,1,1,2,0,55.9,44.1,2,1,0,0,6,1,,,,
20240108_NGA_GUI,2024-01-08,NGA,GUI,0.0,2.0,Friendly,Abu Dhabi,United Arab Emirates,True,,132.90774801461748,1.1,1.08,2,3,4,8,60.8,39.2,1,2,0,0,5,7,,,,
20240108_SEN_NIG,2024-01-08,SEN,NIG,1.0,0.0,Friendly,Dakar,Senegal,False,,363.8451051881434,0.23,0.99,1,4,2,9,62.3,37.7,1,2,0,0,6,5,,,,
20240108_SYR_MAS,2024-01-08,SYR,MAS,2.0,2.0,Friendly,Doha,Qatar,True,,-27.72231388153,1.06,1.35,3,4,5,8,53.7,46.3,0,1,0,0,5,5,,,,
20240109_BDI_ALG,2024-01-09,BDI,ALG,0.0,4.0,Friendly,Lomé,Togo,True,,-348.7133825337535,0.64,1.18,2,5,4,13,42.3,57.7,1,1,0,0,3,5,,,,
20240109_EQG_Djibouti,2024-01-09,EQG,Djibouti,1.0,1.0,Friendly,Malabo,Equatorial Guinea,False,,359.959114187458,0.63,1.18,2,4,2,9,57.7,42.3,3,1,0,0,4,8,,,,
20240109_IDN_IRN,2024-01-09,IDN,IRN,0.0,5.0,Friendly,Al Rayyan,Qatar,True,,-394.8798267626073,0.05,1.97,0,7,0,16,41.8,58.2,0,3,0,0,4,5,,,,
20240109_JPN_JOR,2024-01-09,JPN,JOR,6.0,1.0,Friendly,Doha,Qatar,True,,287.2718165706515,2.72,0.16,8,1,17,3,53.9,46.1,1,5,0,0,7,3,,,,
20240109_KGZ_VIE,2024-01-09,KGZ,VIE,2.0,1.0,Friendly,Al Khor,Qatar,True,,-113.25234724203165,1.29,1.22,4,4,11,8,44.5,55.5,1,0,0,0,8,4,,,,
20240109_KSA_PLE,2024-01-09,KSA,PLE,0.0,0.0,Friendly,Al Wakrah,Qatar,True,,171.67858938474706,1.13,0.05,3,1,5,0,60.3,39.7,2,2,0,0,3,2,,,,
20240109_ZAM_CMR,2024-01-09,ZAM,CMR,1.0,1.0,Friendly,Jeddah,Saudi Arabia,True,,-130.9601162902859,1.33,0.57,7,4,16,8,46.3,53.7,1,1,0,0,9,3,,,,
20240110_BHR_ANG,2024-01-10,BHR,ANG,0.0,3.0,Friendly,Dubai,United Arab Emirates,True,,134.50339984140373,0.05,1.79,0,6,0,12,52.8,47.2,0,1,0,0,1,9,,,,
20240110_COD_BFA,2024-01-10,COD,BFA,1.0,2.0,Friendly,Abu Dhabi,United Arab Emirates,True,,-79.08284521275073,1.48,0.23,4,2,9,8,50.7,49.3,1,0,0,0,12,8,,,,
20240110_KSA_HKG,2024-01-10,KSA,HKG,2.0,0.0,Friendly,Al Wakrah,Qatar,True,,330.6575025492798,1.51,0.56,5,2,11,7,64.2,35.8,2,3,0,0,3,4,,,,
20240110_RSA_LES,2024-01-10,RSA,LES,0.0,0.0,Friendly,Pretoria,South Africa,False,,243.59328280017326,0.67,0.24,3,2,5,3,66.0,34.0,2,0,0,0,3,4,,,,
20240110_TUN_CPV,2024-01-10,TUN,CPV,2.0,0.0,Friendly,Radès,Tunisia,False,,188.49973282691826,1.63,1.15,6,3,13,7,56.3,43.7,1,2,0,0,8,11,,,,
20240111_MAR_SLE,2024-01-11,MAR,SLE,3.0,1.0,Friendly,San-Pédro,Ivory Coast,True,,409.09204588050716,1.06,0.71,3,2,7,4,60.8,39.2,2,0,0,0,0,2,,,,
20240112_KUW_LBY,2024-01-12,KUW,LBY,1.0,3.0,Friendly,Cairo,Egypt,True,,5.207622664409655,1.93,1.34,6,5,14,11,56.2,43.8,1,1,0,0,12,3,,,,
20240112_QAT_LIB,2024-01-12,QAT,LIB,3.0,0.0,AFC Asian Cup,Lusail,Qatar,False,,199.04630739389972,1.98,0.19,7,0,17,1,61.6,38.4,1,3,0,0,8,2,2.0,0.0,1.0,0.0
20240112_SWE_EST,2024-01-12,SWE,EST,2.0,1.0,Friendly,Paphos,Cyprus,True,,277.9770762791795,1.34,0.45,6,2,13,5,59.5,40.5,0,1,0,0,2,3,,,,
20240113_AUS_IND,2024-01-13,AUS,IND,2.0,0.0,AFC Asian Cup,Al Rayyan,Qatar,True,,340.2966429762273,1.19,0.37,5,0,10,0,59.5,40.5,2,2,0,0,5,1,2.0,0.0,0.0,0.0
20240113_CHN_TJK,2024-01-13,CHN,TJK,0.0,0.0,AFC Asian Cup,Doha,Qatar,True,,74.66766762191105,0.34,1.43,1,6,3,13,56.6,43.4,1,3,0,0,3,7,,,,
20240113_CIV_GNB,2024-01-13,CIV,GNB,2.0,0.0,African Cup of Nations,Ebimpé,Ivory Coast,False,,211.58284845004755,0.79,0.97,2,2,6,4,55.1,44.9,1,1,0,0,5,4,1.0,0.0,0.0,0.0
20240113_GUA_ISL,2024-01-13,GUA,ISL,0.0,1.0,Friendly,Fort Lauderdale,United States,True,,98.11706078136467,1.07,0.18,3,1,6,2,59.2,40.8,1,1,0,0,4,5,,,,
20240113_UZB_SYR,2024-01-13,UZB,SYR,0.0,0.0,AFC Asian Cup,Doha,Qatar,True,,208.40745709663884,0.44,0.06,2,0,3,3,60.3,39.7,2,2,0,0,0,2,,,,
20240114_EGY_MOZ,2024-01-14,EGY,MOZ,2.0,2.0,African Cup of Nations,Abidjan,Ivory Coast,True,,284.8241437483139,1.09,1.47,4,5,8,10,61.1,38.9,2,0,0,0,6,4,1.0,2.0,1.0,0.0
20240114_GHA_CPV,2024-01-14,GHA,CPV,1.0,2.0,African Cup of Nations,Abidjan,Ivory Coast,True,,51.60986380760892,0.95,0.15,3,2,5,3,54.3,45.7,2,2,0,0,5,2,1.0,1.0,0.0,1.0
20240114_IRN_PLE,2024-01-14,IRN,PLE,4.0,1.0,AFC Asian Cup,Al Rayyan,Qatar,True,,338.6126543077319,1.68,0.72,4,3,10,7,62.9,37.1,3,2,0,0,7,3,1.0,0.0,0.0,0.0
20240114_JPN_VIE,2024-01-14,JPN,VIE,4.0,2.0,AFC Asian Cup,Doha,Qatar,True,,369.3163528610439,1.72,0.98,7,4,15,9,60.4,39.6,2,2,0,0,9,8,1.0,0.0,1.0,0.0
20240114_NGA_EQG,2024-01-14,NGA,EQG,1.0,1.0,African Cup of Nations,Ebimpé,Ivory Coast,True,,115.02910645646921,1.04,0.81,3,5,6,13,50.4,49.6,1,0,0,0,1,4,0.0,0.0,0.0,0.0
20240114_UAE_HKG,2024-01-14,UAE,HKG,3.0,1.0,AFC Asian Cup,Al Rayyan,Qatar,True,,306.8516303719746,0.77,0.7,3,2,6,3,51.0,49.0,2,1,0,0,3,2,2.0,1.0,1.0,0.0
20240115_ALG_ANG,2024-01-15,ALG,ANG,1.0,1.0,African Cup of Nations,Bouaké,Ivory Coast,True,,299.55289460464337,1.4,0.87,5,1,11,3,59.5,40.5,3,5,0,0,7,4,0.0,1.0,0.0,0.0
20240115_CMR_GUI,2024-01-15,CMR,GUI,1.0,1.0,African Cup of Nations,Yamoussoukro,Ivory Coast,True,,168.58857893328172,1.22,0.53,5,2,11,4,54.4,45.6,2,2,0,0,7,0,1.0,0.0,0.0,0.0
20240115_IDN_IRQ,2024-01-15,IDN,IRQ,1.0,3.0,AFC Asian Cup,Doha,Qatar,True,,-261.49046341886265,0.57,2.42,1,7,3,16,41.4,58.6,1,2,0,0,2,5,0.0,1.0,0.0,1.0
20240115_KOR_BHR,2024-01-15,KOR,BHR,3.0,1.0,AFC Asian Cup,Doha,Qatar,True,,247.74750348620773,1.83,1.7,6,5,16,12,53.3,46.7,3,0,0,0,12,9,2.0,1.0,0.0,0.0
20240115_MAS_JOR,2024-01-15,MAS,JOR,0.0,4.0,AFC Asian Cup,Al Wakrah,Qatar,True,,-73.05304202795514,1.12,2.18,5,8,10,16,43.1,56.9,0,2,0,1,6,15,0.0,1.0,0.0,1.0
20240115_SEN_GAM,2024-01-15,SEN,GAM,3.0,0.0,African Cup of Nations,Yamoussoukro,Ivory Coast,True,,280.85930268183165,0.95,0.48,3,2,5,3,63.7,36.3,3,1,0,0,3,0,2.0,0.0,1.0,0.0
20240116_BFA_MTN,2024-01-16,BFA,MTN,1.0,0.0,African Cup of Nations,Bouaké,Ivory Coast,True,,150.61890587238918,1.18,0.28,3,1,8,1,58.6,41.4,3,3,1,0,4,0,1.0,0.0,1.0,0.0
20240116_KSA_OMA,2024-01-16,KSA,OMA,2.0,1.0,AFC Asian Cup,Al Rayyan,Qatar,True,,24.253878936769297,1.37,0.12,3,1,7,2,56.6,43.4,2,4,0,0,1,2,2.0,0.0,2.0,0.0
20240116_MLI_RSA,2024-01-16,MLI,RSA,2.0,0.0,African Cup of Nations,Korhogo,Ivory Coast,True,,62.7468889303932,1.77,0.68,5,2,10,5,51.3,48.7,3,1,0,0,3,1,2.0,0.0,0.0,0.0
20240116_THA_KGZ,2024-01-16,THA,KGZ,2.0,0.0,AFC Asian Cup,Doha,Qatar,True,,89.04621146072873,1.66,2.06,5,6,10,12,44.0,56.0,5,0,0,0,8,8,1.0,0.0,0.0,0.0
20240116_TUN_NAM,2024-01-16,TUN,NAM,0.0,1.0,African Cup of Nations,Korhogo,Ivory Coast,True,,242.31358494422466,0.92,0.59,4,2,11,4,56.7,43.3,0,2,0,0,3,4,0.0,1.0,0.0,1.0
20240117_COD_ZAM,2024-01-17,COD,ZAM,1.0,1.0,African Cup of Nations,San-Pédro,Ivory Coast,True,,-18.951561830440824,1.36,1.07,4,4,7,9,55.7,44.3,1,0,0,0,6,7,0.0,0.0,0.0,0.0
20240117_HON_ISL,2024-01-17,HON,ISL,0.0,2.0,Friendly,Fort Lauderdale,United States,True,,66.52025752822101,0.92,1.32,3,3,6,5,49.2,50.8,2,2,0,0,5,4,,,,
20240117_LIB_CHN,2024-01-17,LIB,CHN,0.0,0.0,AFC Asian Cup,Doha,Qatar,True,,-132.48855447643223,0.87,0.49,2,0,5,0,51.3,48.7,2,2,0,0,4,3,,,,
20240117_MAR_TAN,2024-01-17,MAR,TAN,3.0,0.0,African Cup of Nations,San-Pédro,Ivory Coast,True,,361.8340323833015,0.13,0.22,3,0,8,2,56.6,43.4,2,1,1,0,3,3,2.0,0.0,2.0,0.0
20240117_QAT_TJK,2024-01-17,QAT,TJK,1.0,0.0,AFC Asian Cup,Al Khor,Qatar,False,,149.8926527064002,1.64,1.25,4,5,10,11,58.2,41.8,2,0,0,0,4,2,0.0,0.0,0.0,0.0
20240118_CIV_NGA,2024-01-18,CIV,NGA,0.0,1.0,African Cup of Nations,Ebimpé,Ivory Coast,False,,96.85440448952977,1.6,1.05,5,2,11,4,53.9,46.1,0,1,0,0,1,4,0.0,1.0,0.0,0.0
20240118_EGY_GHA,2024-01-18,EGY,GHA,2.0,2.0,African Cup of Nations,Abidjan,Ivory Coast,True,,144.19346976181964,1.7,1.24,6,5,11,12,54.0,46.0,0,2,0,0,5,4,2.0,1.0,0.0,0.0
20240118_EQG_GNB,2024-01-18,EQG,GNB,4.0,2.0,African Cup of Nations,Ebimpé,Ivory Coast,True,,24.533879059182027,1.97,1.21,6,4,12,9,49.1,50.9,1,0,0,0,6,5,3.0,1.0,0.0,1.0
20240118_IND_UZB,2024-01-18,IND,UZB,0.0,3.0,AFC Asian Cup,Al Rayyan,Qatar,True,,-244.73671918351602,0.83,1.64,4,6,8,11,36.9,63.1,3,5,1,0,8,7,0.0,0.0,0.0,0.0
20240118_PLE_UAE,2024-01-18,PLE,UAE,1.0,1.0,AFC Asian Cup,Al Wakrah,Qatar,True,,-144.78873865740184,0.41,0.7,1,2,3,4,48.2,51.8,0,1,0,0,4,7,1.0,0.0,0.0,0.0
20240118_SYR_AUS,2024-01-18,SYR,AUS,0.0,1.0,AFC Asian Cup,Doha,Qatar,True,,-294.69480602663293,0.69,0.05,3,1,7,3,42.6,57.4,0,1,0,0,6,4,0.0,1.0,0.0,0.0
20240119_CPV_MOZ,2024-01-19,CPV,MOZ,3.0,0.0,African Cup of Nations,Abidjan,Ivory Coast,True,,104.14102338474913,1.66,1.06,5,4,12,11,60.9,39.1,1,3,0,0,9,5,2.0,0.0,0.0,0.0
20240119_GUI_GAM,2024-01-19,GUI,GAM,1.0,0.0,African Cup of Nations,Yamoussoukro,Ivory Coast,True,,54.91169590239474,0.94,1.01,4,3,6,5,53.0,47.0,1,0,0,0,3,4,1.0,0.0,0.0,0.0
20240119_HKG_IRN,2024-01-19,HKG,IRN,0.0,1.0,AFC Asian Cup,Al Rayyan,Qatar,True,,-517.9960256861971,0.42,1.3,1,5,4,10,46.1,53.9,1,3,0,0,3,6,0.0,0.0,0.0,0.0
20240119_IRQ_JPN,2024-01-19,IRQ,JPN,2.0,1.0,AFC Asian Cup,Al Rayyan,Qatar,True,,-197.05218484952252,1.16,1.02,3,2,7,2,44.2,55.8,2,4,0,0,4,5,0.0,1.0,0.0,1.0
20240119_KUW_UGA,2024-01-19,KUW,UGA,0.0,2.0,Friendly,Cairo,Egypt,True,,39.13880799258868,0.82,1.07,4,3,8,8,53.6,46.4,1,0,0,0,2,6,,,,
20240119_SEN_CMR,2024-01-19,SEN,CMR,3.0,1.0,African Cup of Nations,Yamoussoukro,Ivory Coast,True,,82.37449465015652,1.77,1.45,4,4,9,9,52.5,47.5,2,0,0,0,7,2,2.0,1.0,1.0,1.0
20240119_VIE_IDN,2024-01-19,VIE,IDN,0.0,1.0,AFC Asian Cup,Doha,Qatar,True,,94.02903310786041,0.42,0.18,1,1,3,3,57.2,42.8,3,1,0,0,5,4,0.0,0.0,0.0,0.0
20240120_ALG_BFA,2024-01-20,ALG,BFA,2.0,2.0,African Cup of Nations,Bouaké,Ivory Coast,True,,135.5863462042853,1.53,1.4,7,5,15,11,59.8,40.2,1,1,0,0,9,6,2.0,1.0,1.0,0.0
20240120_BHR_MAS,2024-01-20,BHR,MAS,1.0,0.0,AFC Asian Cup,Doha,Qatar,True,,58.81160119985793,1.74,0.86,7,3,17,6,53.7,46.3,2,2,0,0,13,5,1.0,0.0,1.0,0.0
20240120_JOR_KOR,2024-01-20,JOR,KOR,2.0,2.0,AFC Asian Cup,Doha,Qatar,True,,-220.53382318953732,1.15,1.83,3,4,6,9,46.3,53.7,2,2,0,0,5,5,0.0,1.0,0.0,1.0
20240120_MTN_ANG,2024-01-20,MTN,ANG,2.0,3.0,African Cup of Nations,Bouaké,Ivory Coast,True,,-27.904355098898804,1.28,1.78,3,6,6,13,50.0,50.0,0,2,0,0,3,5,1.0,2.0,0.0,0.0
20240120_TUN_MLI,2024-01-20,TUN,MLI,1.0,1.0,African Cup of Nations,Korhogo,Ivory Coast,True,,54.323415011950146,0.61,1.59,2,4,4,7,49.4,50.6,4,0,0,0,6,4,0.0,0.0,0.0,0.0
20240120_USA_SVN,2024-01-20,USA,SVN,0.0,1.0,Friendly,San Antonio,United States,False,,158.1376141771791,1.12,1.03,5,2,11,3,49.0,51.0,0,0,0,0,6,3,,,,
20240121_KGZ_KSA,2024-01-21,KGZ,KSA,0.0,2.0,AFC Asian Cup,Al Rayyan,Qatar,True,,-247.32389657571298,0.05,1.53,0,5,0,10,43.6,56.4,2,0,0,0,1,5,0.0,1.0,0.0,1.0
20240121_MAR_COD,2024-01-21,MAR,COD,1.0,1.0,African Cup of Nations,San-Pédro,Ivory Coast,True,,301.48756140439514,0.79,0.94,3,3,6,6,58.6,41.4,1,0,0,0,1,2,0.0,1.0,0.0,1.0
20240121_OMA_THA,2024-01-21,OMA,THA,0.0,0.0,AFC Asian Cup,Doha,Qatar,True,,80.28052711384248,0.55,0.9,1,5,3,11,54.5,45.5,3,0,0,0,2,1,,,,
20240121_RSA_NAM,2024-01-21,RSA,NAM,4.0,0.0,African Cup of Nations,Korhogo,Ivory Coast,True,,47.672880170428016,1.56,0.28,4,3,10,7,49.3,50.7,1,2,0,0,4,6,1.0,0.0,1.0,0.0
20240121_ZAM_TAN,2024-01-21,ZAM,TAN,1.0,1.0,African Cup of Nations,San-Pédro,Ivory Coast,True,,84.64363828925525,0.28,0.75,2,2,3,4,54.6,45.4,0,3,0,0,5,6,1.0,0.0,1.0,0.0
20240122_CIV_EQG,2024-01-22,CIV,EQG,0.0,4.0,African Cup of Nations,Ebimpé,Ivory Coast,False,,166.43949302858164,1.78,1.96,5,6,13,15,51.5,48.5,1,1,0,0,8,4,0.0,3.0,0.0,2.0
20240122_CPV_EGY,2024-01-22,CPV,EGY,2.0,2.0,African Cup of Nations,Abidjan,Ivory Coast,True,,-141.45811172167168,1.53,1.46,5,2,12,5,48.9,51.1,0,1,0,0,10,2,1.0,2.0,1.0,1.0
20240122_GNB_NGA,2024-01-22,GNB,NGA,0.0,1.0,African Cup of Nations,Abidjan,Ivory Coast,True,,-164.55956573039498,1.58,2.18,4,6,9,13,43.3,56.7,1,4,1,0,3,9,0.0,0.0,0.0,0.0
20240122_MOZ_GHA,2024-01-22,MOZ,GHA,2.0,2.0,African Cup of Nations,Ebimpé,Ivory Coast,True,,-136.65853432025574,1.36,0.9,3,2,9,3,46.9,53.1,0,2,0,0,9,4,2.0,1.0,2.0,0.0
20240122_QAT_CHN,2024-01-22,QAT,CHN,1.0,0.0,AFC Asian Cup,Al Rayyan,Qatar,False,,97.31580876220346,1.26,0.52,4,2,7,5,53.5,46.5,2,0,0,0,6,3,1.0,0.0,0.0,0.0
20240122_TJK_LIB,2024-01-22,TJK,LIB,2.0,1.0,AFC Asian Cup,Doha,Qatar,True,,49.27644120384434,0.26,0.78,2,2,6,4,52.9,47.1,1,0,0,0,3,9,2.0,1.0,2.0,0.0
20240123_ANG_BFA,2024-01-23,ANG,BFA,2.0,0.0,African Cup of Nations,Yamoussoukro,Ivory Coast,True,,-132.87785683960828,2.14,1.14,9,2,18,7,46.4,53.6,2,4,0,0,6,7,1.0,0.0,1.0,0.0
20240123_AUS_UZB,2024-01-23,AUS,UZB,1.0,1.0,AFC Asian Cup,Al Wakrah,Qatar,True,,102.14189822073968,0.91,0.77,3,3,7,6,57.0,43.0,1,0,0,0,8,5,0.0,1.0,0.0,1.0
20240123_GAM_CMR,2024-01-23,GAM,CMR,2.0,3.0,African Cup of Nations,Bouaké,Ivory Coast,True,,-210.30262034785005,1.53,1.27,5,4,12,8,47.8,52.2,0,2,0,0,9,3,2.0,3.0,1.0,2.0
20240123_GUI_SEN,2024-01-23,GUI,SEN,0.0,2.0,African Cup of Nations,Yamoussoukro,Ivory Coast,True,,-235.33334369943123,0.36,0.99,1,3,3,8,37.6,62.4,1,2,0,0,1,6,0.0,2.0,0.0,1.0
20240123_HKG_PLE,2024-01-23,HKG,PLE,0.0,3.0,AFC Asian Cup,Doha,Qatar,True,,-179.25739693747414,1.04,1.23,4,5,9,11,44.6,55.4,0,1,0,0,4,8,0.0,2.0,0.0,0.0
20240123_IRN_UAE,2024-01-23,IRN,UAE,2.0,1.0,AFC Asian Cup,Al Rayyan,Qatar,True,,209.6517847197931,1.17,0.49,5,3,9,7,56.0,44.0,1,0,0,0,4,7,1.0,1.0,0.0,1.0
20240123_MTN_ALG,2024-01-23,MTN,ALG,1.0,0.0,African Cup of Nations,Bouaké,Ivory Coast,True,,-313.9135916366083,0.08,0.11,1,1,2,2,41.8,58.2,2,2,0,0,1,3,0.0,0.0,0.0,0.0
20240123_SYR_IND,2024-01-23,SYR,IND,1.0,0.0,AFC Asian Cup,Al Khor,Qatar,True,,54.83882017801693,0.28,1.22,1,4,2,10,52.7,47.3,3,1,0,0,1,6,1.0,0.0,1.0,0.0
20240124_IRQ_VIE,2024-01-24,IRQ,VIE,3.0,2.0,AFC Asian Cup,Doha,Qatar,True,,223.52637133201006,0.98,1.04,4,4,9,11,53.8,46.2,2,2,0,0,7,3,3.0,1.0,1.0,1.0
20240124_JPN_IDN,2024-01-24,JPN,IDN,3.0,1.0,AFC Asian Cup,Doha,Qatar,True,,425.7279226168969,1.36,0.49,3,3,7,6,57.3,42.7,1,3,0,0,7,2,2.0,1.0,1.0,1.0
20240124_NAM_MLI,2024-01-24,NAM,MLI,0.0,0.0,African Cup of Nations,San-Pédro,Ivory Coast,True,,-153.0023449722239,0.05,1.28,0,3,2,7,37.8,62.2,1,1,0,0,3,7,,,,
20240124_RSA_TUN,2024-01-24,RSA,TUN,0.0,0.0,African Cup of Nations,Korhogo,Ivory Coast,True,,-127.05337030349983,0.46,0.73,2,1,4,0,52.0,48.0,8,0,0,0,2,2,,,,
20240124_TAN_COD,2024-01-24,TAN,COD,0.0,0.0,African Cup of Nations,Korhogo,Ivory Coast,True,,-74.81687204813011,0.42,2.25,1,5,1,11,53.2,46.8,0,0,0,0,1,3,,,,
20240124_ZAM_MAR,2024-01-24,ZAM,MAR,0.0,1.0,African Cup of Nations,San-Pédro,Ivory Coast,True,,-276.8987524521517,0.66,1.35,2,3,4,5,40.5,59.5,0,3,0,0,5,1,0.0,0.0,0.0,0.0
20240125_JOR_BHR,2024-01-25,JOR,BHR,0.0,1.0,AFC Asian Cup,Al Rayyan,Qatar,True,,35.27423976998125,1.5,1.39,5,4,12,8,48.4,51.6,2,2,0,0,8,5,0.0,0.0,0.0,0.0
20240125_KGZ_OMA,2024-01-25,KGZ,OMA,1.0,1.0,AFC Asian Cup,Doha,Qatar,True,,-195.8782037315234,0.74,1.59,3,5,6,11,36.6,63.4,1,1,0,0,6,4,1.0,0.0,1.0,0.0
20240125_KOR_MAS,2024-01-25,KOR,MAS,3.0,3.0,AFC Asian Cup,Al Wakrah,Qatar,True,,323.2920660560403,1.36,1.57,4,4,8,7,53.8,46.2,0,2,0,0,4,6,2.0,3.0,2.0,1.0
20240125_KSA_THA,2024-01-25,KSA,THA,0.0,0.0,AFC Asian Cup,Al Rayyan,Qatar,True,,136.88210579037036,1.09,2.7,2,8,4,19,56.8,43.2,0,3,0,0,1,5,,,,
20240127_ANG_NAM,2024-01-27,ANG,NAM,3.0,0.0,African Cup of Nations,Bouaké,Ivory Coast,True,,-3.512076365524763,2.34,0.85,7,3,15,8,51.7,48.3,1,4,0,0,6,3,1.0,0.0,0.0,0.0
20240127_NGA_CMR,2024-01-27,NGA,CMR,2.0,0.0,African Cup of Nations,Abidjan,Ivory Coast,True,,-26.664991041107214,1.6,0.14,5,0,13,0,49.3,50.7,5,0,1,0,7,2,1.0,0.0,1.0,0.0
20240128_AUS_IDN,2024-01-28,AUS,IDN,4.0,0.0,AFC Asian Cup,Doha,Qatar,True,,359.8612101295803,2.13,1.53,8,5,16,10,60.0,40.0,2,1,0,0,8,5,2.0,0.0,2.0,0.0
20240128_EGY_COD,2024-01-28,EGY,COD,1.0,1.0,African Cup of Nations,San-Pédro,Ivory Coast,True,,184.05656051043093,0.7,1.11,1,2,1,6,55.1,44.9,2,2,0,0,2,5,0.0,0.0,0.0,0.0
20240128_EQG_GUI,2024-01-28,EQG,GUI,0.0,1.0,African Cup of Nations,Ebimpé,Ivory Coast,True,,19.55651811297389,0.91,0.95,3,3,7,4,51.0,49.0,1,1,0,0,5,2,0.0,1.0,0.0,1.0
20240128_TJK_UAE,2024-01-28,TJK,UAE,1.0,1.0,AFC Asian Cup,Al Rayyan,Qatar,True,,-122.08799629930922,0.29,1.65,1,4,3,10,45.3,54.7,2,2,0,0,4,4,0.0,1.0,0.0,1.0
20240129_CIV_SEN,2024-01-29,CIV,SEN,1.0,1.0,African Cup of Nations,Yamoussoukro,Ivory Coast,False,,-108.71953035097317,0.51,0.39,1,1,1,2,51.0,49.0,3,1,0,0,3,0,1.0,0.0,1.0,0.0
20240129_CPV_MTN,2024-01-29,CPV,MTN,1.0,0.0,African Cup of Nations,Abidjan,Ivory Coast,True,,116.34338060911273,0.58,1.61,2,5,5,11,56.3,43.7,0,3,0,0,5,5,1.0,0.0,1.0,0.0
20240129_IRQ_JOR,2024-01-29,IRQ,JOR,2.0,3.0,AFC Asian Cup,Al Rayyan,Qatar,True,,127.14615675456844,1.1,1.49,3,4,5,10,51.7,48.3,1,0,0,0,2,5,2.0,2.0,1.0,2.0
20240129_QAT_PLE,2024-01-29,QAT,PLE,2.0,1.0,AFC Asian Cup,Al Khor,Qatar,False,,161.082349116871,1.19,1.07,6,2,13,4,57.4,42.6,2,2,0,0,8,4,1.0,0.0,0.0,0.0
20240130_KSA_KOR,2024-01-30,KSA,KOR,1.0,1.0,AFC Asian Cup,Al Rayyan,Qatar,True,,-139.5673712700841,0.89,1.49,3,5,6,12,44.3,55.7,3,1,0,0,5,3,1.0,1.0,0.0,1.0
20240130_MAR_RSA,2024-01-30,MAR,RSA,0.0,2.0,African Cup of Nations,San-Pédro,Ivory Coast,True,,219.7765269662484,0.38,1.55,0,6,0,13,53.8,46.2,2,1,0,0,3,12,0.0,2.0,0.0,1.0
20240130_MLI_BFA,2024-01-30,MLI,BFA,2.0,1.0,African Cup of Nations,Korhogo,Ivory Coast,True,,54.06472018947102,1.2,0.82,4,1,9,3,53.6,46.4,1,0,0,0,5,0,1.0,1.0,0.0,0.0
20240130_UZB_THA,2024-01-30,UZB,THA,2.0,1.0,AFC Asian Cup,Al Wakrah,Qatar,True,,163.40413799589646,1.77,0.72,5,2,12,5,56.8,43.2,2,1,0,0,6,9,1.0,1.0,0.0,0.0
20240131_BHR_JPN,2024-01-31,BHR,JPN,1.0,3.0,AFC Asian Cup,Doha,Qatar,True,,-271.42548362370167,1.79,1.47,7,4,15,8,49.0,51.0,1,3,0,0,4,2,1.0,2.0,0.0,0.0
20240131_IRN_SYR,2024-01-31,IRN,SYR,1.0,1.0,AFC Asian Cup,Doha,Qatar,True,,326.3224944001047,0.85,0.41,1,1,3,2,64.3,35.7,2,2,0,0,1,2,0.0,1.0,0.0,0.0
20240202_AUS_KOR,2024-02-02,AUS,KOR,1.0,2.0,AFC Asian Cup,Al Wakrah,Qatar,True,,1.6272198397257398,1.45,1.05,5,2,11,5,49.8,50.2,3,0,0,0,3,6,0.0,2.0,0.0,2.0
20240202_COD_GUI,2024-02-02,COD,GUI,3.0,1.0,African Cup of Nations,Ebimpé,Ivory Coast,True,,11.28804787795002,1.45,0.45,4,1,9,3,54.0,46.0,1,0,0,0,6,1,2.0,0.0,1.0,0.0
20240202_NGA_ANG,2024-02-02,NGA,ANG,1.0,0.0,African Cup of Nations,Abidjan,Ivory Coast,True,,105.99372995374915,1.32,1.06,5,3,10,9,52.8,47.2,4,1,0,0,2,4,0.0,0.0,0.0,0.0
20240202_TJK_JOR,2024-02-02,TJK,JOR,0.0,1.0,AFC Asian Cup,Al Rayyan,Qatar,True,,-122.4602988586762,0.96,1.14,1,4,1,10,42.8,57.2,0,4,0,0,4,8,0.0,1.0,0.0,0.0
